doc_id,carb_pred,description,country,queries,carb,fat,energy,protein,carb_mae,carb_mae_norm,fat_pred,fat_mae,fat_mae_norm,energy_pred,energy_mae,energy_mae_norm,protein_pred,protein_mae,protein_mae_norm
477,219.107,"['Baking yeast', 'Cassava roots, PROCESS = Boiling', 'Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots, PROCESS = Boiling, PROCESS = Steaming, PHYSICAL-STATE = Powder', 'Fermented tea infusion, INGREDIENT = Tap water, QUALITATIVE-INFO = Black', 'Palm oil/fat, QUALITATIVE-INFO = Red', 'Pumpkin seeds, PROCESS = Roasting, PHYSICAL-STATE = Whole/unsplit form, including artificial forms', 'Salt', 'Smoked fish, SOURCE-COMMODITIES = Whitefishes or coregonus', 'Tomatoes, PROCESS = Frying, QUALITATIVE-INFO = Red, QUALITATIVE-INFO = Ripe / mature', 'Wheat flour white, PROCESS = Boiling', 'White sugar']",COD,"For breakfast, I'm having 178 grams of boiled cassava roots, 5.2 grams of dried starchy roots and tuber products, 71.8 grams of roasted pumpkin seeds, 0.5 grams of baking yeast, 7.7 grams of fermented tea infusion with tap water, 26.5 grams of red palm oil, 3.0 grams of salt, 45.9 grams of smoked fish, 27.2 grams of ripe red tomatoes, 13.9 grams of white wheat flour, and 124.7 grams of white sugar.",238.2,46.6,1468.0,24.300000000000004,19.09299999999999,0.37264100222421875,64.1614,17.5614,1.3052225494320573,1457.57,10.430000000000064,0.028179488030408466,29.9255,5.625499999999995,0.46326022305987896
480,-1.0,"['Drink water/ Nam Deum', 'Hen egg whole, boiled/  Khai Kai Tom', 'Rice glutinous, polished, steamed/ Khao Niew', 'Spicy (stir-fried) Bon salad/ Lab Bon']",LAO,"I'm enjoying 400 grams of water along with 50 grams of boiled egg, 145.5 grams of sticky rice, and 95.3 grams of spicy Bon salad for lunch.",77.67,4.760000000000001,407.0,13.5,78.67,1.5354144264903005,5.7365,0.976499999999999,0.07257677745056787,-1.0,408.0,1.102323213461801,9.992,3.507999999999999,0.2888839858668663
481,57.514,"['Boiled Pork loin with little water/ Or Mou', 'Drink water/ Nam Deum', 'Mango (Kaew variety), ripe / Mak Muang Keo', 'Rice glutinous, polished, steamed/ Khao Niew']",LAO,"Lunch included 40.7g of boiled pork loin, 300g of water, 69.5g of ripe mango, and 217g of steamed glutinous rice.",129.71,1.59,591.0,14.28,72.196,1.4090603779699216,3.32,1.729999999999999,0.12857944187350998,350.684,240.31599999999997,0.6492791798193288,15.885,1.605,0.1321718350388599
482,117.849,"['Drink water/ Nam Deum', 'Milk powdered, Dumex (1-plus)/ Nom Phong Dumex', 'Nile tilapia, fried/ Cheun Pa Nile', 'Peari/ Mak Sali', 'Rice glutinous, polished, steamed/ Khao Niew']",LAO,"This morning, I’m enjoying 100 grams of water, 206.4 grams of Dumex powdered milk, 21.6 grams of fried Nile tilapia, 43.2 grams of pear, and 38.9 grams of steamed glutinous rice.",39.32,9.409999999999998,297.0,13.64,78.529,1.5326625079173357,59.99,50.580000000000005,3.7592763988220455,1135.397,838.3969999999999,2.265158027442974,60.27,46.63,3.8399829706305533
484,37.5,"['Drink water/ Nam Deum', 'Omlet hen egg/ Cheun Khai Kai', 'Rice glutinous, polished, steamed/ Khao Niew', 'Yoghurt drinking UHT/ Nom Som UHT']",LAO,"I’m enjoying 400 grams of water with my 112g omelet, 100g of polished steamed rice, and 180g of yogurt for dinner.",83.51,40.63,794.0,24.62,46.010000000000005,0.8979842095184788,15.9,24.730000000000004,1.8380171083999444,408.68,385.32,1.0410470113017185,20.872,3.748000000000001,0.30864799858295766
486,47.61,"['Bamboo shoot, boiled with Pork spare ribs/ Kheang Nor Mai Sai Ka Douk Mou', 'Drink water/ Nam Deum', 'Rice glutinous, polished, steamed/ Khao Niew']",LAO,"My lunch consisted of 163.7g of bamboo shoots with pork ribs, 210g of steamed glutinous rice, and a refreshing 200g glass of water.",116.28,0.8300000000000001,517.0,11.11,68.67,1.3402428964928046,-1.0,1.83,0.13601177955405974,449.25,67.75,0.18304509243146327,23.5,12.39,1.0203171564682083
514,93.7,"['Cowpea\t leaves (kunde) picked\t raw corrected for boiling', 'Onion\t mature\t red skinned\t peeled\t fresh\t raw corrected for stewing', 'Royco', 'Salt\t Iodized', 'Tomato\t red\t ripe\t raw\t corrected for stewing', 'Vegetable oil', 'Whole Maize Flour Ugali']",KEN,"Tonight's meal consists of 68.1g of cowpea leaves, 19.1g of onion, and 38.1g of tomato. I used 2.8g of Royco seasoning and 1.2g of salt, with 13.5g of vegetable oil, and it's all served with 415g of whole maize flour ugali.",60.0,18.5,467.0,10.4,33.7,0.6577280560915613,29.6517,11.151700000000002,0.8288320011218625,1671.251,1204.251,3.253612333663204,42.287,31.887,2.625896139491667
515,484.47,"['Beef\t medium fat\t w/o bones\t raw\t corrected for stewing', 'Onion\t mature\t red skinned\t peeled\t fresh\t raw corrected for stewing', 'Pumpkin\t leaves (seveve)\t raw\t corrected for boling', 'Rice\t white\t milled\t polished grain\t dry\t raw corrected for stewing', 'Salt\t Iodized', 'Tomato\t red\t ripe\t raw\t corrected for stewing', 'Vegetable oil', 'Whole Maize Flour Ugali']",KEN,"For lunch, I’m having 56.4 grams of raw medium fat beef, 47 grams of chopped fresh red onion, and 73.3 grams of raw pumpkin leaves. I also cooked 43.5 grams of dry white rice with 0.9 grams of iodized salt, and added 68.7 grams of ripe raw tomato. I used 21.0 grams of vegetable oil and served it with 600 grams of whole maize flour ugali.",100.0,31.9,845.0,27.0,384.47,7.503759813813726,53.25,21.35,1.5868040947973638,2725.6,1880.6,5.080953517735939,77.38,50.379999999999995,4.148795669319478
517,147.0,"['Egg\t chicken\t whole\t raw corrected for omelette', 'Onion\t mature\t red skinned\t peeled\t fresh\t raw corrected for stewing', 'Salt\t Iodized', 'Vegetable oil', 'Whole Maize Flour Ugali']",KEN,"For dinner, I’m having 54.1g of raw chicken egg, 17.5g of fresh red onion, 18.8g of iodized salt, 17.5g of vegetable oil, cooked in some vegetable oil, along with 200g of whole maize flour ugali.",30.3,40.0,494.0,4.6,116.7,2.2776517550707776,25.058,14.942,1.1105398962277382,972.4,478.4,1.292528003235602,25.78,21.18,1.7441741221950484
520,308.76,"['Baobab leaves, PROCESS = Boiling, QUALITATIVE-INFO = Fresh', 'Chicory coffee ingredient', 'Cow, ox or bull fresh meat,  PROCESS=Boiling', 'Dried fish,  STATE=Fine powder,  PROCESS=Boiling', 'Onions, PROCESS=Boiling', 'Paprika powder', 'Rice grain,  PROCESS=Boiling', 'Salt,  PROCESS=Boiling', 'Salt, INGREDIENT = Potassium, PHYSICAL-STATE = Liquid', 'Shea butter,  PROCESS=Boiling', 'Sorghum flour, PROCESS = Drying (dehydration), PROCESS = Boiling, QUALITATIVE-INFO = White, PART-CONSUMED-ANALYSED = With husks', 'Stock cubes or granulate (bouillon base)']",BFA,"For lunch, I made a dish with 8g of fresh boiled baobad leaves, 1g of chicory coffee ingredient, 20g of boiled beef, 11g of fine powdered dried fish, 28g of boiled onions, 0g of paprika powder, 1007g of boiled rice, 5g of salt, 7g of liquid potassium salt, 24g of shea butter, 105g of boiled dried sorghum flour, and 7g fo stock cubes for added flavor.",371.3,36.2,1999.0,73.10000000000001,62.54000000000002,1.2206027486043398,34.197,2.003,0.14886972374141075,2017.31,18.309999999999945,0.049469455976680184,51.171,21.92900000000001,1.8058543118798505
522,322.6,"['Maize flour, PROCESS=Boiling', 'Sucrose (common sugar),  PROCESS=Boiling']",BFA,"For my snack, I used 420 grams of boiled maize flour along with 16 grams of common sugar.",94.5,3.4,419.0,11.8,228.10000000000002,4.451862599242882,5.04,1.6400000000000001,0.1218903379610153,1594.92,1175.92,3.1770684146421595,11.34,0.46,0.037881024372508135
525,75.37,"['Chicory coffee infusion', 'Pancakes, PROCESS = Frying, INGREDIENT = Millet flour, PART-CONSUMED-ANALYSED = W/o husks', 'Sucrose (common sugar)']",BFA,"I enjoyed a snack of 190 grams of chicory coffee, along with 69g of millet flour pancakes and a sprinkle of 25g sugar.",84.6,27.6,376.0,15.2,9.22999999999999,0.18014332218768853,1.035,26.565,1.9744005048380313,362.57,13.430000000000007,0.03628480577645097,7.59,7.609999999999999,0.6266839032060585
